star,starLabel,constellation,constellationLabel,starTypeLabel
http://www.wikidata.org/entity/Q86908049,CPD-69 470,http://www.wikidata.org/entity/Q23306973,NGC 2070,голубой сверхгигант
http://www.wikidata.org/entity/Q89936441,Cl* NGC 2419 SAW V98,http://www.wikidata.org/entity/Q744991,Intergalactic Wanderer,переменная звезда
http://www.wikidata.org/entity/Q89936566,Cl* NGC 2419 SAW V92,http://www.wikidata.org/entity/Q744991,Intergalactic Wanderer,переменная звезда
http://www.wikidata.org/entity/Q90078891,HD 317845,http://www.wikidata.org/entity/Q1960538,NGC 6383,переменная звезда
http://www.wikidata.org/entity/Q90099814,[LBP2010] 29,http://www.wikidata.org/entity/Q85781211,NGC 1851,переменная звезда
http://www.wikidata.org/entity/Q90099831,[LBP2010] 38,http://www.wikidata.org/entity/Q85781211,NGC 1851,переменная звезда
http://www.wikidata.org/entity/Q90118131,V1045 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q90185463,Cl* NGC 6715 SAW V289,http://www.wikidata.org/entity/Q13962,Messier 54,переменная звезда
http://www.wikidata.org/entity/Q90185474,Cl* NGC 6715 SAW V281,http://www.wikidata.org/entity/Q13962,Messier 54,переменная звезда
http://www.wikidata.org/entity/Q90185477,Cl* NGC 6715 SAW V291,http://www.wikidata.org/entity/Q13962,Messier 54,переменная звезда
http://www.wikidata.org/entity/Q90196433,BD+61 675,http://www.wikidata.org/entity/Q662643,NGC 1502,переменная звезда
http://www.wikidata.org/entity/Q90196693,NGC 1502 37,http://www.wikidata.org/entity/Q662643,NGC 1502,переменная звезда
http://www.wikidata.org/entity/Q90282688,V4356 Стрельца,http://www.wikidata.org/entity/Q1146456,NGC 6558,переменная звезда
http://www.wikidata.org/entity/Q90299350,26 Андромеды B,http://www.wikidata.org/entity/Q2399801,26 Андромеды,переменная звезда
http://www.wikidata.org/entity/Q90481543,[CBH2015] V1471,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q90481671,[CBH2015] V1465,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q90481746,[CBH2015] V1482,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q90481790,[CBH2015] V1469,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q90626357,Cl* NGC 6791 KR V76,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q90826579,2MASS J07574608-6048394,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q90827130,CD-60 1984,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q90827137,Cl* NGC 2516 DAC 613,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q90828216,Cl* NGC 869 W 33,http://www.wikidata.org/entity/Q482454,NGC 869,переменная звезда
http://www.wikidata.org/entity/Q90863166,Cl* NGC 7789 ZDX V35,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863205,Cl* NGC 7789 ZDX V36,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863232,V444 Кассиопеи,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863415,Cl* NGC 7789 ZDX V38,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863538,Cl* NGC 7789 ZDX V27,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863571,Cl* NGC 7789 ZDX V32,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90863603,Cl* NGC 7789 ZDX V34,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q90977797,CK Овна,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q90982895,HD 248104,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q90985188,V412 Киля,http://www.wikidata.org/entity/Q1104098,NGC 3293,переменная звезда
http://www.wikidata.org/entity/Q91075431,Cl* NGC 330 BAL 63,http://www.wikidata.org/entity/Q1036169,NGC 330,переменная звезда
http://www.wikidata.org/entity/Q91155924,[CBH2015] V911,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q91229747,2MASS J02214965+5701357,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91229749,2MASS J02213375+5703556,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91353490,Cl* NGC 288 SAW V10,http://www.wikidata.org/entity/Q850541,NGC 288,переменная звезда
http://www.wikidata.org/entity/Q91387253,Cl* NGC 6229 SAW V69,http://www.wikidata.org/entity/Q1235956,NGC 6229,переменная звезда
http://www.wikidata.org/entity/Q91392782,NN Волка,http://www.wikidata.org/entity/Q45059,OB-ассоциация Скорпиона-Центавра,переменная звезда
http://www.wikidata.org/entity/Q91447699,TYC 3694-1698-1,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91447869,2MASS J02231845+5715319,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91447875,2MASS J02221313+5707542,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91447938,2MASS J02225741+5700321,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91447982,2MASS J02215760+5706166,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448124,2MASS J02224744+5711268,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q92921931,V548 Возничего,http://www.wikidata.org/entity/Q1047041,NGC 2126,переменная звезда
http://www.wikidata.org/entity/Q92922020,V547 Возничего,http://www.wikidata.org/entity/Q1047041,NGC 2126,переменная звезда
http://www.wikidata.org/entity/Q92937158,V1214 Скорпиона,http://www.wikidata.org/entity/Q825941,NGC 6231,переменная звезда
http://www.wikidata.org/entity/Q92960712,HD 57034,http://www.wikidata.org/entity/Q2023845,Collinder 135,переменная звезда
http://www.wikidata.org/entity/Q93205091,V989 Цефея,http://www.wikidata.org/entity/Q1121278,NGC 7129,переменная звезда
http://www.wikidata.org/entity/Q93208682,V3475 Стрельца,http://www.wikidata.org/entity/Q14002,Messier 69,переменная звезда
http://www.wikidata.org/entity/Q93295113,2MASS J18513577-0609126,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q93295443,NGC 6705 241,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q93303603,Cl* NGC 6981 SAW V58,http://www.wikidata.org/entity/Q14008,Messier 72,переменная звезда
http://www.wikidata.org/entity/Q93303736,Cl* NGC 2099 HGH V716,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q93303826,Cl* NGC 2099 HGH V226,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q93316275,TYC 1395-1849-1,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q93378496,V391 Цефея,http://www.wikidata.org/entity/Q1121278,NGC 7129,переменная звезда
http://www.wikidata.org/entity/Q93386897,V1119 Кассиопеи,http://www.wikidata.org/entity/Q14376,Messier 103,переменная звезда
http://www.wikidata.org/entity/Q93431402,[DBS2015] NGC6558 8,http://www.wikidata.org/entity/Q1146456,NGC 6558,переменная звезда
http://www.wikidata.org/entity/Q93439174,Cl* NGC 2210 RF 3027,http://www.wikidata.org/entity/Q1047489,NGC 2210,переменная звезда
http://www.wikidata.org/entity/Q93439179,Cl* NGC 2210 RF 1996,http://www.wikidata.org/entity/Q1047489,NGC 2210,переменная звезда
http://www.wikidata.org/entity/Q93452914,LS I +67 9,http://www.wikidata.org/entity/Q67857069,Cl Berkeley 59,переменная звезда
http://www.wikidata.org/entity/Q93469716,2MASS J16571076-0404440,http://www.wikidata.org/entity/Q11267,Messier 10,переменная звезда
http://www.wikidata.org/entity/Q93498098,[I81] M 246,http://www.wikidata.org/entity/Q756425,NGC 129,переменная звезда
http://www.wikidata.org/entity/Q93534550,Cl* NGC 1817 ABS V14,http://www.wikidata.org/entity/Q1045478,NGC 1817,переменная звезда
http://www.wikidata.org/entity/Q93534785,Cl* NGC 1817 ABS V17,http://www.wikidata.org/entity/Q1045478,NGC 1817,переменная звезда
http://www.wikidata.org/entity/Q93534903,UCAC4 532-011947,http://www.wikidata.org/entity/Q1045478,NGC 1817,переменная звезда
http://www.wikidata.org/entity/Q93535165,Cl* NGC 1817 ABS V15,http://www.wikidata.org/entity/Q1045478,NGC 1817,переменная звезда
http://www.wikidata.org/entity/Q93535247,Cl* NGC 1817 ABS V10,http://www.wikidata.org/entity/Q1045478,NGC 1817,переменная звезда
http://www.wikidata.org/entity/Q93587003,BD+56 590,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q93587061,BD+56 584,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q93587266,2MASS J02232288+5713099,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q93722274,V545 Возничего,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q93722808,[CBH2015] V1623,http://www.wikidata.org/entity/Q13878,Messier 37,переменная звезда
http://www.wikidata.org/entity/Q93861818,Cl* NGC 7789 JKR 46,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93861846,Cl* NGC 7789 XZD 19,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93861924,Cl* NGC 7789 JKR 47,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862062,Cl* NGC 7789 JKR 48,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862178,Cl* NGC 7789 JKR 49,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862355,Cl* NGC 7789 XZD 28,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862404,Cl* NGC 7789 XZD 18,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862467,Cl* NGC 7789 XZD 17,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93862492,Cl* NGC 7789 XZD 22,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q93893838,2MASS J18512262-0621507,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q93893941,2MASS J18512103-0614023,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q93894146,NGC 6705 290,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q93988872,NSV 11402,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q94241000,V394 Цефея,http://www.wikidata.org/entity/Q1121278,NGC 7129,переменная звезда
