star,starLabel,constellation,constellationLabel,starType,starTypeLabel
http://www.wikidata.org/entity/Q83694219,Q83694219,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692865,Q83692865,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694370,Q83694370,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694071,Q83694071,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694220,Q83694220,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693324,Q83693324,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693928,Q83693928,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693028,Q83693028,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693183,Q83693183,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693035,Q83693035,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693639,Q83693639,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693936,Q83693936,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692736,Q83692736,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693040,Q83693040,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694395,Q83694395,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693795,Q83693795,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694546,Q83694546,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694092,Q83694092,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693796,Q83693796,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694251,Q83694251,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693349,Q83693349,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692755,Q83692755,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693207,Q83693207,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692758,Q83692758,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693956,Q83693956,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694257,Q83694257,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693357,Q83693357,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692911,Q83692911,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693663,Q83693663,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693509,Q83693509,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694261,Q83694261,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693061,Q83693061,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693368,Q83693368,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694274,Q83694274,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694120,Q83694120,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693821,Q83693821,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692924,Q83692924,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693982,Q83693982,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694433,Q83694433,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693384,Q83693384,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693389,Q83693389,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693841,Q83693841,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693993,Q83693993,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693093,Q83693093,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692799,Q83692799,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694448,Q83694448,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693548,Q83693548,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692948,Q83692948,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694303,Q83694303,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694300,Q83694300,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693401,Q83693401,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694452,Q83694452,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693104,Q83693104,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694459,Q83694459,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694011,Q83694011,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693857,Q83693857,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693257,Q83693257,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694315,Q83694315,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694465,Q83694465,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693270,Q83693270,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693268,Q83693268,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692975,Q83692975,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84210296,V416 Ориона,http://www.wikidata.org/entity/Q84208013,NAME Orion Nebula Cluster,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84215272,V2635 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84282436,V1418 Стрельца,http://www.wikidata.org/entity/Q737840,Q737840,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84213631,V1696 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84213177,V1702 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84213924,V810 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84211278,V2670 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84138352,Q84138352,http://www.wikidata.org/entity/Q1327951,Двойное скопление в Персее,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84138352,Q84138352,http://www.wikidata.org/entity/Q482454,Q482454,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84149310,Q84149310,http://www.wikidata.org/entity/Q482454,Q482454,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84214616,V2663 Ориона,http://www.wikidata.org/entity/Q84208013,NAME Orion Nebula Cluster,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84283912,Q84283912,http://www.wikidata.org/entity/Q737840,Q737840,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84215736,V814 Ориона,http://www.wikidata.org/entity/Q84210325,Q84210325,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84215076,V1556 Ориона,http://www.wikidata.org/entity/Q84208013,NAME Orion Nebula Cluster,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84282271,Q84282271,http://www.wikidata.org/entity/Q737840,Q737840,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84059787,V590 Лиры,http://www.wikidata.org/entity/Q1065564,поток Гиад,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84208225,V1180 Ориона,http://www.wikidata.org/entity/Q84208013,NAME Orion Nebula Cluster,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q84142265,Q84142265,http://www.wikidata.org/entity/Q482454,Q482454,http://www.wikidata.org/entity/Q6243,переменная звезда
