star,starLabel,constellation
http://www.wikidata.org/entity/Q75420818,Q75420818,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420827,Q75420827,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420834,Q75420834,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420837,Q75420837,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420840,Q75420840,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75420844,Q75420844,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420850,Q75420850,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420853,Q75420853,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75420857,Q75420857,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420862,Q75420862,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75420865,Q75420865,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420868,Q75420868,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420871,Q75420871,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420879,Q75420879,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420884,Q75420884,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420888,Q75420888,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420898,Q75420898,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75420905,Q75420905,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75420908,Q75420908,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420912,Q75420912,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420915,Q75420915,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420918,Q75420918,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420921,Q75420921,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420924,Q75420924,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420928,Q75420928,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420931,Q75420931,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75420959,Q75420959,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75420991,Q75420991,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420995,Q75420995,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75420999,Q75420999,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75421008,Q75421008,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421014,Q75421014,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421017,Q75421017,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421021,Q75421021,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421027,Q75421027,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421030,Q75421030,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421034,Q75421034,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421059,Q75421059,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421062,Q75421062,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75421075,Q75421075,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421079,Q75421079,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421081,Q75421081,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421085,Q75421085,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421088,Q75421088,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75421095,Q75421095,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421100,Q75421100,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421109,Q75421109,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421114,Q75421114,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421126,Q75421126,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421129,Q75421129,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421133,Q75421133,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421136,Q75421136,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421140,Q75421140,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421145,Q75421145,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421148,Q75421148,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421154,Q75421154,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421158,Q75421158,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421162,Q75421162,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421165,Q75421165,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421168,Q75421168,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421172,Q75421172,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75421175,Q75421175,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75421181,Q75421181,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421187,Q75421187,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421196,Q75421196,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421200,Q75421200,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421206,Q75421206,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421210,Q75421210,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421213,Q75421213,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75421217,Q75421217,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75421220,Q75421220,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421223,Q75421223,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421226,Q75421226,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421230,Q75421230,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75421233,Q75421233,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421243,Q75421243,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421246,Q75421246,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421251,Q75421251,http://www.wikidata.org/entity/Q13910
http://www.wikidata.org/entity/Q75421258,Q75421258,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421268,Q75421268,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421282,Q75421282,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75421288,Q75421288,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421291,Q75421291,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421294,Q75421294,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421298,Q75421298,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421309,Q75421309,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421314,Q75421314,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421319,Q75421319,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75421323,Q75421323,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75421329,Q75421329,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421336,Q75421336,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421340,Q75421340,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421342,Q75421342,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421345,Q75421345,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421348,Q75421348,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75421352,Q75421352,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75421356,Q75421356,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421362,Q75421362,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421366,Q75421366,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75421369,Q75421369,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421372,Q75421372,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75421385,Q75421385,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421391,Q75421391,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75421395,Q75421395,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75421401,Q75421401,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423604,Q75423604,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423615,Q75423615,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75423619,Q75423619,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423623,Q75423623,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423627,Q75423627,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423630,Q75423630,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423634,Q75423634,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423638,Q75423638,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423642,Q75423642,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423657,Q75423657,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423661,Q75423661,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423664,Q75423664,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423667,Q75423667,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423671,Q75423671,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423674,Q75423674,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423678,Q75423678,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423682,Q75423682,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423685,Q75423685,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423689,Q75423689,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423700,Q75423700,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423712,Q75423712,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423720,Q75423720,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423728,Q75423728,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423732,Q75423732,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423738,Q75423738,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q75423742,Q75423742,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423752,Q75423752,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423758,Q75423758,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75423762,Q75423762,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423766,Q75423766,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423769,Q75423769,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423772,Q75423772,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423776,Q75423776,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423779,Q75423779,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423783,Q75423783,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75423790,Q75423790,http://www.wikidata.org/entity/Q16610532
http://www.wikidata.org/entity/Q75423794,Q75423794,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423797,Q75423797,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423803,Q75423803,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423810,Q75423810,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423813,Q75423813,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423819,Q75423819,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423823,Q75423823,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423828,Q75423828,http://www.wikidata.org/entity/Q16610532
http://www.wikidata.org/entity/Q75423832,Q75423832,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423835,Q75423835,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423839,Q75423839,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423843,Q75423843,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423848,Q75423848,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423856,Q75423856,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423859,Q75423859,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75423863,Q75423863,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423868,Q75423868,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423874,Q75423874,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423879,Q75423879,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423882,Q75423882,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423885,Q75423885,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423888,Q75423888,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423919,Q75423919,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423927,Q75423927,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423930,Q75423930,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423937,Q75423937,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423977,Q75423977,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423980,Q75423980,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423983,Q75423983,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75423987,Q75423987,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75423990,Q75423990,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75423993,Q75423993,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75423996,Q75423996,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75423999,Q75423999,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424003,Q75424003,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424006,Q75424006,http://www.wikidata.org/entity/Q1049013
http://www.wikidata.org/entity/Q75424009,Q75424009,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75424013,Q75424013,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75424016,Q75424016,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424019,Q75424019,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424023,Q75424023,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424027,Q75424027,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75424030,Q75424030,http://www.wikidata.org/entity/Q249924
http://www.wikidata.org/entity/Q75424033,Q75424033,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75424037,Q75424037,http://www.wikidata.org/entity/Q33571
http://www.wikidata.org/entity/Q75424041,Q75424041,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75424045,Q75424045,http://www.wikidata.org/entity/Q818603
http://www.wikidata.org/entity/Q75424048,Q75424048,http://www.wikidata.org/entity/Q13942
http://www.wikidata.org/entity/Q75424058,Q75424058,http://www.wikidata.org/entity/Q1045930
http://www.wikidata.org/entity/Q75424061,Q75424061,http://www.wikidata.org/entity/Q13729
http://www.wikidata.org/entity/Q75424069,Q75424069,http://www.wikidata.org/entity/Q818603
